Id,Label,Comment
7217,0,SE giờ làm còn ten chứ đánh đấm tới nhiêu đó là hết rồi  mua slot của EVOS để tạo niềm vui cho các SE CON
7218,0,Thay top rừng mid may ra còn được đi cktg
7219,1,Tui tin SE mùa này sẽ cook từ top 2 lên top 1
7220,1,Đm đang meta nhất xạ tứ nô mà k
7221,0,Mời thầy liêu về lại đi thầy check var ác thế là chờ lúc comeback này mà
7222,0,Khoa Huỳnh anh em mình tập GAm TIME làm quen 
7223,1,L mé hôm qua mới thấy ông nội naul mặc áo SBTC đi chung với Vinboiz trong ministop nay công bố luôn 
7224,0,Có mấy thằng kiểu ko biết gì bảo Hype hề với hài nhìn cách làm việc đi analyst phải như ông ấy mới chuẩn ghi chép từng tí một từ ban pick đến lối di chuyển và liên tục bổ xung cho tuyển thù nhưng điều tuyển thủ các nc làm đc đừng kinh người thế
7225,0,Khác gì kick Pep tuyển Potter đâu
7226,0,No hope kick thầy đưa trò lên làm hlv thì khó thật
7227,0,Hi vọng năm sau không bị gọi là hôi á quân của ngài Ren 
7228,0,Mọi hlv đều k quan trọng . Nếu a duy cầu giấy xuất hiện
7229,0,Thế tóm lại ai phản bội ai z
7230,0,"Giờ chờ thêm bài thank you slayder và chờ GAM lên bài Ren, Slayder here we go nữa là +1 GAM con "
7231,1,2 thần đằng làm ăn gì được. Ren với tinikun đó nói còn như không tiếp thu. Mùa này là của chúng ta . Tiến tới VCSB nào 
7232,0,Đổi ai cũng đc... Mong SBTC vẫn giữ nhóm làm content nhazzzz... Ko có em buồn lắm
7233,0,out fan se thôi  chịu
7234,0,Nguyễn Tuấn Trực  Slayder có lẽ nên tìm 1 bến đỗ mới
7235,0,"với quả line up này vô đc top 4 đã khó , h mà thank you slayder nữa thì chỉ có trụ hạng"
7236,0,"SE out trình VCS ,cụ thể là VCSB"
7237,0,Bom tấn SE Sofm is coming chăng.
7238,1,Mẹ ngụp lặn top dưới rồi nhờ người ta mới lên á quân. Rồi giờ nó qua cầu rút ván....SBTC bị mua rồi giờ còn quyết định dc gì đâu
7239,0,đây sẽ là mùa cuối cùng của chúng ta ông già cũng chán r
7240,0,Khác gì đuổi Pep đưa Arteta lên Coach đâu trời
7241,0,Đ hiểu  kick ren cho naul lên HLV trưởng  Phạm Đức Huym
7242,0,Quả này cuối mùa giải tán
7243,0,Mục tiêu của SBTC mùa trc là đi cktg còn mục tiêu mùa này là trụ hạng 4 
7244,0,Mùa này lại out top4 rồi
7245,0,Se Sofm cơ mà
7246,0,-1 hlv để + se sofm đi ae oi
7247,0,chiến dịch trụ hạng thôi nào
7248,0,Ngài Ren đi Naul thay thế lại cút rồi.
7249,0,Yên tâm đi! Với dàn hlv triển vọng và dàn tuyển thủ siêu sao tôi tin chắc SE sẽ.đi cktg! Nhưng mà ở nhà xem người ta đánh cktg
7250,0,K khác gì chè xanh kích tú tuyển pót 
7251,0,Vui đủ rồi
7252,0,Thôi thì mùa tới là mùa của chúng ta
7253,0,Không có gì đặc biệt luông anh em
7254,1,Huỳnh Diêu nhìn nô hốp vcl
7255,0,Naul vào sẽ hướng dẫn ae đi lane từ hòa đến thua 
7256,0,Không sao meta 4 nô lệ nên ad lo được anh em vững tay chèo
7257,0,Bỏ theo doi page đi anh em
7258,0,Thằng bé của a Phung Lee đây mà 
7259,0,lương 2 người cộng lại bằng REN à 
7260,0,"Làm fan SE, mới có hope đc 1 mùa, giờ lại vào hang trước khi VCS khởi tranh luôn"
7261,0,Mùa này coi như bỏ 
7262,0,Trụ hạng coming
7263,0,Này mà real thì từ mục tiêu đi cktg thành trụ hạng à 
7264,1,"hề
team này cook. bỏ thg ren đôn thg bù nhìn lên thì chịu"
7265,1,Mong là ổn chứ mà cook thì ăn chửi sml quá
7266,0,Mạnh dạn đoán mùa sau out top 4
7267,0,Nhân Lê 2 fiddlestick 
7268,0,mùa này chắc top 3 top 4
7269,0,Đưa naul về đánh trụ hạng à
7270,0,Se đã phản bội tôi
7271,0,Chính ra hình như Naul làm coach bên ASE mùa hè trước xong thắng được 1 trận thì phải
7272,0,Giải tán đc r
7273,0,Còn thì ra hết Thông báo trong nay đi nha 
7274,0,Phungg lee lừa à  bảo hlv mới chuyên môn cao mà sao lại là ông này 
7275,1,Từ bù nhìn thành hlv trưởng lun
7276,0,Nguyễn Văn Vĩnh Skill issue thì tuyển bao nhiêu cũng vậy thôi
7277,0,Tham vọng của SE mùa tới là trụ hạng 
7278,0,Dia1 đâu mn chẳng lẽ
7279,1,"Rồi dcm mùa nào là mùa của chúng ta đây , năm đ nào SE đánh cũng ngồi gồng với thở Oxi"
7280,0,"Với 2 con gà
tuy mới mà cũ này thì bầy gà SBTC đua suất trụ hạng là đẹp"
7281,0,Tưởng đâu mùa hè đi CKTG nhưng line up này thì no hope ạ 
7282,0,Xong r lại farewell như TGB năm ngoái 
7283,0,"mùa này sẽ có cúp, cúp điện cúp nước, cúp học"
7284,0,"Thành bại tại CĐM chứ đâu,hết chê thằng này rồi tới thằng khác. Toàn fan hùa hay fan nữa mùa gì đâu không,không biết trình tụi nó tới đâu hết chê HLV rồi xoay qua chê tuyển thủ."
7285,0,Nam Nguyen @savevcs  lạy chúa toi
7286,0,Top8 thẳng tiến nào !
7287,0,HLV hay thì mấy bhl lại kick chắc vẫn muốn làm team content chứ chữ chuyên nghiệp bỏ đi
7288,1,"Mùa nào chả chê, nchung fan a Trung mong a vui là được, SE bú "
7289,0,Hlv nguoi nha
7290,0,trụ hạng
7291,0,Ngài Ren đi đọc sách rồi ak
7292,0,Hok lẽ SE hè để cho Vinboiz làm adc bổ sung thêm rừng với top nhĩ
7293,1,SE sai vl. Mướn võ sĩ về làm hlv mới đúng. Thằng nào cãi đấm nó luôn may ra nghe lời
7294,0,"Thanh lý hết đội hình chắc còn mỗi cặp bot , xong nốt mùa cặp bot ra đi luôn"
7295,0,Quan trọng là ý thức chứ k phải là ban huấn luyện
7296,0,tôi có nên đặt niềm tin
7297,0,Thật ra slayder là hlv trưởng :Đ
7298,0,Sao nghe tên HLV nohope vậy anh em
7299,0,nhà tại trợ k đủ tiền trả REN nên out
7300,1,"Đm mới ngạo nghễ được một mùa, mùa này núp hang lun, clm đến chịu nhà tài trợ quyết định khó z"
7301,1,Vcl  Tấu hài à
7302,0,"Hay quá, naul làm HLV chắc chắn có giải, mà giải tán"
7303,0,Có Welcome thì sẽ có Thank you
7304,0,t cần SE Sofm 
7305,0,Giả bộ bất ngờ nè
7306,0,Gam time thôi
7307,0,Thôi tha nốt cho slayder đi. Team này có mua guma về thì hi vọng đc top 5
7308,1,Ren nói bọn tuyển thủ còn ko nghe giờ đưa 2 thanh niên này lên làm bù nhìn à
7309,0,S cảm giác no hope 🫨
7310,0,muốn đón nhận 1 cách tích cực lắm nhưng nhìn thế này ko thể nào mà tích cực nổi 
7311,1,mang hlv này về trụ hạng  bù nhìn ác
7312,0,HLV ở VCS nhàn lắm  chờ LCK vs LPL nó đánh rồi xong coppy meta tướng cho tập mà vẫn k xong 
7313,0,Ủa ngài ren out à
7314,0,"Rồi toang, chắc đợt ở nhà xem cktg tiếp"
7315,0,Chê Gam không tìm đc HLV trưởng phải đưa HLV phân tích lên cho đã rồi giờ nhìn lại Se chả khác gì gam thậm chí còn tấu hề hơn
7316,0,"Tập vào hang lấy chỗ ngồi dần đi nào
có thêm ai về thì cũng lại mùa sau là của chúng ta mà mùa nào thì kbit"
7317,1,Kiểu này là cút cktg r chịu thôi ngài Ren đang ngon có hy vọng đi cktg mà kiểu này thì vô vọng
7318,2,Vcl phá team à...hút cục tiền vô xong nát bấy thì làm team làm đéo gì...đang ổn đang ngon
7319,1,Trợ lý HLV lên làm HLV trưởng liệu SE có đc Zidan thời Real hay Arteta của phú ngao đây 
7320,0,Rạp xiếc sbtc k làm chúng ta thất vọng
7321,0,Dc thằng Ren thì đuổi.
7322,0,2 thằng này pha mì rót nước ak
7323,0,Cbi đánh VCS B rồi ae ạ 
7324,0,Tưởng ai thay thế dc ngài ren ai ngờ người nhà thế này thì mùa hè này nghĩ mơ top 4 và vé cktg
7325,1,"Chả hiểu s...mùa này chắc cook...hết mùa giải tán nhỉ
live up vầy đấm dc ai"
7326,0,C… 
7327,0,Ren mà còn ko trị đc SBTC thì Naul với Hype sao làm đc ta. Đúng là nể tầm nhìn bọn BQL SBTC thật
7328,0,lo đánh trụ hạng thôi 
7329,0,sbtc out top 4 là dễ 
7330,0,Ghê thiệt ở sau đâm nhau tí là có biến ngay
7331,0,Naul.phải thằng HLV của ASE mùa rồi xong 1 mùa mất tiêu khỏi VCS luôn phải k a.e
7332,0,Quá nhiều sụp roai trong 1 ngày
7333,0,Sao ko để thầy 3 làm
7334,0,Phan Phước Thuận niệm
7335,2,Vcl đúng cái rạp xiếc
7336,1,Bù nhìn lên 3 sao rồi
7337,0,lần nào các ông đổi coach chả bảo đấy là mảnh ghép k thể thiếu 
7338,0,Ở Việt Nam ngoài ngài Ren ra thì chả có HLV nào ra hồn. Chúc mừng SE cạnh tranh top 4.
7339,2,Địtcome kick ngài Ren ngay thềm chốt đội hình VCS mùa hè. Cái này là muốn cấm Ren ở mùa hè đây mà. Còn việc SBTC nó cũng chả quan tâm top 5-6 gì. Chắc nhắm vào dìm Ren xuống là đủ.
7340,0,Mùa tới thành chuối phi
7341,0,Rồi top 6 chờ đợi se
7342,0,Luân Võ nó đá chén cơm của ngài Ren
7343,0,trụ hạng tới chơi
7344,0,Line up này ... Top 7
7345,0,Lên bài thank đi mấy anh ơi
7346,0,Nốt mùa rồi giải tán đội 
7347,0,Thôi xong SE mùa này rồi
7348,0,Chúng tôi cần!!!
7349,0,Thật à
7350,1,Rồi làm HLV bù nhìn nữa nè chứ đâu
7351,0,tuyệt…vọng 
7352,1,Hlv bù nhìn
7353,0,Mùa này trụ hạng rồi 
7354,0,Thoi hong sao mùa sau là mùa của chúng ta tiếp nè
7355,0,thôi top 5
7356,1,bù nhìn lên 3 sao à 
7357,0,Toang r
7358,0,Giờ viết thư xin làm Gam con dần là vừa. GAM TIME 
7359,1,Vậy là Ren chim cook thật rồi các ông ạ
7360,0,Se mùa hè này ai cũng muốn gặp hết bản điểm mà top thì yếu rừng thì đi cho có mid đánh thì vô trách nhiệm có tài mà ko có đạo Đức bỏ
7361,1,"cook sớm, hạng 8"
7362,1,HLV Bù Nhìn 
7363,0,Naul và hype chắc hẳn là một mảnh ghép NÊN thiếu để giúp SE hoàn thiện hơn về mặt chiến thuật
7364,0,Đ có ngài ren xem win ntn 
7365,0,thở oxi gấp
7366,0,Hủy đki ngay
7367,0,Kick Ren để đưa Naul lên
7368,0,Fc phản thầy
7369,0,Vinh Võ +1 cup GAM lun ha
7370,1,"Giống kiểu đuổi thomas tuchel đưa hadi pót tơ về đấy  r mùa sau giống chân đèn rồi , cook"
7371,0,Hết tiền ko giữ đc bổ nhiệm hlv ng nhà luôn
7372,0,"Đón thêm nhà tài trợ mới, thế nên ko có chuyện quỹ luơng bị phồng, mà lại thay một ông hlv trình độ top 1,2 vcs bằng 1 ông chỉ có kinh nghiệm dẫn dắt 1 đội đua thăng hạng . Cái này nếu mà ko phải ren muốn out mà do ban lãnh đạo kick thì ăn chửi cx đáng"
7373,0,Phan Tấn Trung ơ em cứ tưởng là anh Ba 
7374,0,Hóa ra kick Ren là để đỡ tốn lương à
7375,1,Cook từ khi mùa giải chưa bắt đầu.
7376,0,rồi mùa này trụ hạng luôn
7377,0,Fc phản thầy !
7378,0,Kick thầy tuyển trò
7379,0,"Trọng Hiếu Serg Ren nói ko nghe, Naul nói sao nghe "
7380,0,"Mùa sau là mùa của GAM
trụ hạng có gameming house to để làm gì ta"
7381,1,Vãi l luôn 
7382,0,Trò hề 
7383,0,Fidle lên 2 sao rồi
7384,0,Vô địch là cái chắc rồi
7385,0,"năm nay đi chung kết rồi , mà đó là kết thúc"
7386,0,Kick Ren thì thôi mùa sau trụ top 4 là thành công r còn k thì top 5 cũng giỏi
7387,0,"Được không đó , sao t nghi quá"
7388,0,FC phản thầy 
7389,0,"Hlv "" cố lên em ơi"" à"
7390,0,anh ba vứt cái tên SBTC cho người khác rồi
7391,0,Mong là v
7392,0,"mùa xuân đua vô địch
mùa hè đua trụ hạng"
7393,0,Từ bhl mạnh nhất vcs thành yếu nhất chỉ sau 1 mùa
7394,0,Hẹn 1 tương lai xa 
7395,0,Tưởng hype trong se sẵn rồi mà
7396,0,"Ae bình tĩnh theo t đây chỉ là content giữ tt thôi , ngài ren vẫn là hlv trưởng ren đang làm tốt mà"
7397,0,Mùa sau top 4 là giỏi lắm r
7398,0,Bắt đầu thấy nohope từ thời điểm này
7399,0,Thôi mùa này đánh tri ân ng hâm mộ đc r
7400,0,Hướng đến ngôi vị top 8 VCS
7401,1,Thôi cút khỏi top đi là vừa
7402,0,tôi thực sự nhớ những video edit cũ của hype
7403,1,SBTC = Sống Bẩn Tẩy Chảy
7404,0,Lạc Gia Trần Anh Le Minh Hoàng Võ adu lên chức
7405,0,mùa sau là của chúng ta ha 
7406,0,"naul nó phản anh em, canh me canh chua đạp anh ren ra khỏi ghế "
7407,0,Thở oxi
7408,0,hlv 1 mùa quá....
7409,0,Line up cũ thì có tí hope chứ thay line up lun thì out top
7410,0,Naul chỉ dia1 cách hành mấy con gà
7411,0,Thank kiu slayder là welcome top 8 lun
7412,1,Mùa này thì cook rồi . Tưởng ai hơn ngài ren làm hlv trưởng cơ 
7413,1,Thôi khả năng cook rồi
7414,0,Gì z tr ;
7415,0,Mùa này tốp 8 đã có chủ rồi 
7416,0,"Ko có Ren đẩy đỡ Ô Liêu Ferguson vào trám đi, ít nhất còn có cái cúp quán quân lượt đi"
7417,0,Mùa sau là mùa chung ta tấu hài...
7418,0,"cậu đừng làm fan Se nữa, hãy anti nó đi Ngô Thành Lý"
7419,0,Z rồi top 4 ở đâu mà có mấy ông thấy cmt chỉ trích là cắn v
7420,0,Tôi đã khóc
7421,0,Chắc xuất trụ hạng ha
7422,0,Có định đi CKTG không hay lại ở nhà xỉa xói GAM 
7423,0,"Năm nay trụ hạng  HLV về thấy sáng cửa vl ra ,ngta mang thành tích về nhì cho mình xong cái kích  thích top 4"
7424,0,Ren GAM cần anh 
7425,1,"Tưởng welcome sofm chứ mùa này về vcs B là đẹp coi naul dẫn dắt as là bt nát cỡ nào mà bọn as nó hôg có tôi cao còn mấy ah sbtc cấm e pk, nó tưởg ko chơi game 1 năm là địa, còn anh éo thể ngồi dự bị nữa tôi cao ngút trời cho naul dẫn hạng 8 là đẹp"
7426,0,"YG thu nhỏ, SE mở rộng"
7427,0,Cuối cùng cũng thấy lại Naul 
7428,1,Chuyển nhượng phong cách chồn xanh lè chân đen sì à. Cái đội tuyển này nó không muốn vô địch hay sao á 
7429,0,Mô phật nguyện cho SE ra đi thanh thản
7430,0,Mùa sau top 4 là mừng 
7431,0,nhà tài trợ mới là ai v ta
7432,1,"thôi tao lạy cái trình độ HLV của Võ Naul Thành Luân này quá  2018,9 đi ra thế giới cầm con sylas 1/4 bị thg mid TL ỉa lên cái đầu. Coi lại thấy vẫn mắc cười đ hiểu sao XTV reac cái thao tác tay của tuyển thủ này lại @@"
7433,0,bo con tom hum bat con tom tit...
7434,0,Mùa sau top 7 mùa nữa đánh vcsb là đẹp
7435,0,Toang mọe rồi
7436,0,"Mua nào fan Se cx thở gấp vs thở oxi , chắc mùa này chuẩn bị ae hấp hối luôn -"
7437,1,Rồi xong mùa hè trụ hạng cmnl là bao đẹp
7438,0,Ch kịp ngạo nghễ cái top 2 
7439,0,Xong luôn s nhìn no hope vậy ae
7440,0,chưa đánh mà mấy ní làm quá 9% nhưng JDG vẫn ăn T1 đó thây thì cùng lắm như mọi năm mua sau là mùa của chúng ta 
7441,0,"Kick Ren for this, really nhà đầu tư"
7442,0,SE MEDIA : WOW đi các bạn 
7443,0,Dell hiểu kiểu gì
7444,1,Vãi cả l ;
7445,0,Mùa sau SE đi
7446,0,"tui bay chê thì qua fans đội khác , chê chê cái qq"
7447,0,"Tot phiên bản VCS ak,"
7448,0,Bổ nhiệm nghe ác
7449,0,Nhiều khi tụi nó ko cần hlv luôn ấy chứ
7450,0,"Rồi xong, mùa này chắc chật vật chen chân vào top 4"
7451,0,Chịu kiểu này chắc mua sẵn mùng mền quá trong hang nhiều muỗi với ẩm ướt lắm
7452,0,3h27 r lên post kick slayder đê
7453,0,T tuyên bố block cái page SBTC này  mùa sau mong TOP8 nhé
7454,0,Top 1 từ dưới đếm lên luônnnn
7455,0,Se manh ren về dậy bọn kia rồi
7456,0,Đuổi ngài tệ thê
7457,0,Line up HLV này chắc kịch sàn vô đc top 7
7458,0,"Long Thiên ""tin này ổn không anh"" =]]]]"
7459,0,"Team này mạnh, mạnh ai nấy đánh,mạnh ai nấy chơi"
7460,0,Đăng ký luôn slot VCS B đi để hết mùa không kịp đăng ký đó
7461,0,đoán già đoán non SOFM đ gì
7462,0,"Slayder mãi không đc nếm mùi ra thế giới
Tiếc cho 1 tài năng mãi quẫy sân nhà"
7463,0,"Duy Khánh cuộc sống đéo lường trc điều gì, ngài ren cứ thế đến r đi"
7464,0,Ủa là căng dữ chưa
7465,0,Vẫn nhớ khi ở Evos hype còn là 1 editor lỏ
7466,0,Thôi thế mùa sau lại tấu hài rồi
7467,0,quá wow
7468,0,Còn ông thầy nào đó thì sao
7469,0,Tự huỷ
7470,0,Nguyễn Minh Tài ác 
7471,0,3h có bom mà giờ đâu r
7472,0,Kick Ngài Ren chắc khó vô top4 quá
7473,0,Hankay số 2 à.
7474,0,Rồi xong 
7475,0,Sbtc hết tiền trả lương cho Ren à hay sao mà tuyển ác v !
7476,0,Ác sê nồ LOL à
7477,0,Tụt hạng
7478,0,Naul đủ Uy để gõ đầu tụi tuyển thủ không
7479,0,Welcome top6 vcs
7480,0,thôi hạng 8 luôn 
7481,0,Ai tag Pelu dô cái post này dùm cái. Gì mà nói đâu trúng đấy
7482,0,Hồi Ren có kể Naul me đẩy Ren té cầu thang mà
7483,0,Thật ra đưa Ren lên để test top2 thôi mà thấy áp lực quá nên đành kick về lại top 7 vậy
7484,0,hy vọng mùa này đến mùa khác thứ đọng lại thì chỉ chăm content kiếm tiền 
7485,0,tin chuẩn ko z ad
7486,0,"Đuổi Tuchel, rước Potter về"
7487,0,chả hiểu sao kick ren
7488,0,Bảo tấu hài chắc tự ái
7489,0,Đua top 8 ha
7490,0,Kiểu này Slayder đi nhanh còn kịp thề  đi về đâu thì chưa biết
7491,0, tấu hài là chính nên ko cần hlv xịn
7492,0,Mùa này se vô địch mình ở truồng chạy từ Cà Mau lên tới Lào Cai
7493,0,tưởng đâu mời SẼ Sofm chư trời
7494,0,top 4 còn no hope chứ ở đó mà đi cktg 
7495,0,"Chắc nốt mua này đéo còn SE nữa, t bỏ fl đây bye ae"
7496,0,Ông Naul là ông đi mid cho Phong Vũ mà đúng k
